sequenceID,n.segments,possible.fp,fp,possible.fn,fn,labels,errors,min.log.lambda,max.log.lambda,loss
228_chr2,16,0,0,1,0,1,0,-2.8165997806897,-2.63815232259613,1.60233099350059
228_chr2,18,0,0,1,0,1,0,-2.82277853125176,-2.8165997806897,1.48271307161257
228_chr2,19,0,0,1,0,1,0,-2.95134100334658,-2.82277853125176,1.42327251600522
228_chr2,20,0,0,1,0,1,0,-Inf,-2.95134100334658,1.37100295073767
228_chr3,1,1,0,0,0,1,0,-2.93741133562524,Inf,0.742700857914751
228_chr3,2,1,1,0,0,1,1,-3.01428660408221,-2.93741133562524,0.689698100263358
228_chr3,3,1,1,0,0,1,1,-3.86285002365201,-3.01428660408221,0.640617263194012
228_chr3,8,1,1,0,0,1,1,-3.98925285530744,-3.86285002365201,0.535577059650486
228_chr3,9,1,1,0,0,1,1,-4.08351087355434,-3.98925285530744,0.517063518402659
228_chr3,11,1,1,0,0,1,1,-4.39602751666093,-4.08351087355434,0.483367098883629
228_chr3,13,1,1,0,0,1,1,-4.42355833037425,-4.39602751666093,0.458714682020179
228_chr3,14,1,1,0,0,1,1,-4.45025424363513,-4.42355833037425,0.446723195413001
228_chr3,15,1,1,0,0,1,1,-4.56055271599218,-4.45025424363513,0.435047597266507
228_chr3,18,1,1,0,0,1,1,-4.56374785663102,-4.56055271599218,0.403678763284817
228_chr3,19,1,1,0,0,1,1,-4.6048255198491,-4.56374785663102,0.393255841252798
228_chr3,20,1,1,0,0,1,1,-Inf,-4.6048255198491,0.383252393997366
228_chr4,1,1,0,0,0,1,0,-1.7404070459724,Inf,1.94340968667124
228_chr4,3,1,0,0,0,1,0,-2.23798281376023,-1.7404070459724,1.59251174610414
228_chr4,4,1,1,0,0,1,1,-2.52304863276505,-2.23798281376023,1.48583827835706
228_chr4,5,1,1,0,0,1,1,-2.69859533709289,-2.52304863276505,1.4056235898783
228_chr4,6,1,1,0,0,1,1,-2.71782317657805,-2.69859533709289,1.33832360971574
228_chr4,7,1,1,0,0,1,1,-2.7638830836724,-2.71782317657805,1.27230530139193
228_chr4,8,1,1,0,0,1,1,-2.94115061683848,-2.7638830836724,1.20925882371427
228_chr4,9,1,1,0,0,1,1,-3.08214212906618,-2.94115061683848,1.15645388819203
228_chr4,10,1,1,0,0,1,1,-3.11859727464218,-3.08214212906618,1.11059297683076
228_chr4,12,1,1,0,0,1,1,-3.12067764940201,-3.11859727464218,1.02215467230565
228_chr4,13,1,1,0,0,1,1,-3.2075989312185,-3.12067764940201,0.978027416828339
228_chr4,14,1,1,0,0,1,1,-3.32858353910484,-3.2075989312185,0.937573788128304
228_chr4,16,1,1,0,0,1,1,-3.58429741423185,-3.32858353910484,0.865886107077878
228_chr4,19,1,1,0,0,1,1,-3.6228793519228,-3.58429741423185,0.782617621481386
228_chr4,20,1,1,0,0,1,1,-Inf,-3.6228793519228,0.755911950823153
228_chr11,1,1,0,0,0,1,0,-1.21060366260324,Inf,1.42231608429802
228_chr11,2,1,0,0,0,1,0,-2.37729328381007,-1.21060366260324,1.12429876109222
228_chr11,4,1,1,0,0,1,1,-2.80540579302712,-2.37729328381007,0.93869591111183
228_chr11,5,1,1,0,0,1,1,-2.82364039624392,-2.80540579302712,0.878213688183994
228_chr11,6,1,1,0,0,1,1,-2.88260240977708,-2.82364039624392,0.818824340240422
228_chr11,7,1,1,0,0,1,1,-3.04365491741927,-2.88260240977708,0.76283547313934
228_chr11,8,1,1,0,0,1,1,-3.43607722624158,-3.04365491741927,0.715175097105591
228_chr11,13,1,1,0,0,1,1,-3.49928367705365,-3.43607722624158,0.55422152278007
228_chr11,14,1,1,0,0,1,1,-3.73354256854601,-3.49928367705365,0.524002500529817
228_chr11,16,1,1,0,0,1,1,-3.73702820842505,-3.73354256854601,0.476186520637678
228_chr11,19,1,1,0,0,1,1,-4.22859544905333,-3.73702820842505,0.404712119522992
228_chr11,20,1,1,0,0,1,1,-Inf,-4.22859544905333,0.39013927503972
228_chr17,1,0,0,1,1,1,1,0.625635522764933,Inf,3.66490564535215
228_chr17,2,0,0,1,0,1,0,-1.89494417635628,0.625635522764933,1.79547199772138
228_chr17,4,0,0,1,0,1,0,-2.14237570347332,-1.89494417635628,1.49481854452578
228_chr17,7,0,0,1,0,1,0,-2.55729657290885,-2.14237570347332,1.14269155924633
228_chr17,9,0,0,1,0,1,0,-2.75507651205339,-2.55729657290885,0.987663537407994
228_chr17,10,0,0,1,0,1,0,-2.97952843475775,-2.75507651205339,0.924059384409749
228_chr17,12,0,0,1,0,1,0,-3.33346154201543,-2.97952843475775,0.82242580111317
228_chr17,16,0,0,1,0,1,0,-3.72378414050454,-3.33346154201543,0.67974812141412
228_chr17,17,0,0,1,0,1,0,-3.73945629578705,-3.72378414050454,0.655605685014587
228_chr17,18,0,0,1,0,1,0,-3.81515491961509,-3.73945629578705,0.631838663165673
228_chr17,20,0,0,1,0,1,0,-Inf,-3.81515491961509,0.587770061877984
229_chr1,1,1,0,0,0,1,0,1.2211634227848,Inf,436.97290416373
229_chr1,2,1,1,0,0,1,1,0.701964508683975,1.2211634227848,433.581773405466
229_chr1,4,1,1,0,0,1,1,0.566775406085238,0.701964508683975,429.546348144406
229_chr1,8,1,1,0,0,1,1,0.378206986672842,0.566775406085238,422.496050977958
229_chr1,9,1,1,0,0,1,1,0.344450900749053,0.378206986672842,421.036385935138
229_chr1,12,1,1,0,0,1,1,0.298040876144343,0.344450900749053,416.80274150548
229_chr1,13,1,1,0,0,1,1,0.250802377002843,0.298040876144343,415.455524649695
229_chr1,14,1,1,0,0,1,1,0.152803783506671,0.250802377002843,414.170468547098
229_chr1,16,1,1,0,0,1,1,0.0106420006788273,0.152803783506671,411.840275856311
229_chr1,18,1,1,0,0,1,1,-0.0323662215071084,0.0106420006788273,409.81887819996
229_chr1,20,1,1,0,0,1,1,-Inf,-0.0323662215071084,407.882574281804
229_chr2,1,1,0,0,0,1,0,1.11876764698284,Inf,427.832162575375
229_chr2,3,1,0,0,0,1,0,0.387578057811484,1.11876764698284,421.710003480774
229_chr2,6,1,1,0,0,1,1,0.377472800013916,0.387578057811484,417.28977960038
229_chr2,8,1,1,0,0,1,1,0.333893502953878,0.377472800013916,414.372592061331
229_chr2,10,1,1,0,0,1,1,0.323119076737055,0.333893502953878,411.579803213783
229_chr2,12,1,1,0,0,1,1,0.191226743301734,0.323119076737055,408.816943539243
229_chr2,14,1,1,0,0,1,1,0.117023730409214,0.191226743301734,406.395475645698
229_chr2,16,1,1,0,0,1,1,0.102061117075294,0.117023730409214,404.147183434056
229_chr2,18,1,1,0,0,1,1,0.0194989103924808,0.102061117075294,401.932281126385
229_chr2,20,1,1,0,0,1,1,-Inf,0.0194989103924808,399.892900614789
229_chr3,1,1,0,0,0,1,0,0.517614750327704,Inf,330.240015491149
229_chr3,3,1,1,0,0,1,1,0.353059204852862,0.517614750327704,326.883974741401
229_chr3,5,1,1,0,0,1,1,0.346592806714732,0.353059204852862,324.037143913322
229_chr3,7,1,1,0,0,1,1,0.0546968461181513,0.346592806714732,321.208662435769
229_chr3,9,1,1,0,0,1,1,0.0289938452914109,0.0546968461181513,319.096221698106
229_chr3,11,1,1,0,0,1,1,-0.0543059773494104,0.0289938452914109,317.037385180734
229_chr3,15,1,1,0,0,1,1,-0.217412828429557,-0.0543059773494104,313.248816148402
229_chr3,17,1,1,0,0,1,1,-0.296775289977303,-0.217412828429557,311.639620668579
229_chr3,19,1,1,0,0,1,1,-0.357540214072026,-0.296775289977303,310.153198667459
229_chr3,20,1,1,0,0,1,1,-Inf,-0.357540214072026,309.453804094586
229_chr4,1,1,0,0,0,1,0,1.44470440375763,Inf,326.430232999786
229_chr4,3,1,0,0,0,1,0,0.643163120663947,1.44470440375763,317.949036094649
229_chr4,4,1,1,0,0,1,1,0.635657691742648,0.643163120663947,316.046546920014
229_chr4,6,1,1,0,0,1,1,0.343933561339685,0.635657691742648,312.270019662909
229_chr4,9,1,1,0,0,1,1,0.306129085930866,0.343933561339685,308.038564897911
229_chr4,10,1,1,0,0,1,1,0.038984448073979,0.306129085930866,306.680407283638
229_chr4,11,1,1,0,0,1,1,0.014435597928443,0.038984448073979,305.640652970296
229_chr4,12,1,1,0,0,1,1,-0.0859204089182534,0.014435597928443,304.626112675945
229_chr4,14,1,1,0,0,1,1,-0.189865142848653,-0.0859204089182534,302.790778143057
229_chr4,16,1,1,0,0,1,1,-0.201585626373271,-0.189865142848653,301.136636817424
229_chr4,18,1,1,0,0,1,1,-0.227179158364139,-0.201585626373271,299.501769656043
229_chr4,20,1,1,0,0,1,1,-Inf,-0.227179158364139,297.908213615932
229_chr11,1,1,0,0,0,1,0,0.729281818744668,Inf,239.638470093059
229_chr11,2,1,0,0,0,1,0,0.427306102095714,0.729281818744668,237.564879234362
229_chr11,5,1,1,0,0,1,1,0.13633470170746,0.427306102095714,232.965513589182
229_chr11,6,1,1,0,0,1,1,0.0837906135823328,0.13633470170746,231.819448169721
229_chr11,8,1,1,0,0,1,1,0.0714425976270946,0.0837906135823328,229.644645803858
229_chr11,9,1,1,0,0,1,1,0.0464632603047096,0.0714425976270946,228.570589308317
229_chr11,11,1,1,0,0,1,1,-0.0216346899894758,0.0464632603047096,226.475470125635
229_chr11,12,1,1,0,0,1,1,-0.074953574570338,-0.0216346899894758,225.496872464351
229_chr11,14,1,1,0,0,1,1,-0.0973538558876697,-0.074953574570338,223.641299347915
229_chr11,16,1,1,0,0,1,1,-0.251087500202179,-0.0973538558876697,221.826829510095
229_chr11,18,1,1,0,0,1,1,-0.265647769547073,-0.251087500202179,220.27092091525
229_chr11,20,1,1,0,0,1,1,-Inf,-0.265647769547073,218.737502638746
229_chr17,1,1,0,0,0,1,0,1.05481949004022,Inf,193.855533377823
229_chr17,3,1,1,0,0,1,1,1.04191544507914,1.05481949004022,188.112619816685
229_chr17,4,1,1,0,0,1,1,1.00652815416106,1.04191544507914,185.277978399111
229_chr17,5,1,1,0,0,1,1,0.264347363807235,1.00652815416106,182.541893159343
229_chr17,8,1,1,0,0,1,1,0.240417732720412,0.264347363807235,178.634151398114
229_chr17,10,1,1,0,0,1,1,0.0577200330905712,0.240417732720412,176.090590790875
229_chr17,12,1,1,0,0,1,1,0.0220744800823907,0.0577200330905712,173.971754086665
229_chr17,14,1,1,0,0,1,1,-0.0144753393268375,0.0220744800823907,171.92711423845
229_chr17,16,1,1,0,0,1,1,-0.0767912284859458,-0.0144753393268375,169.955856389039
229_chr17,17,1,1,0,0,1,1,-0.126569593844116,-0.0767912284859458,169.029773215827
229_chr17,19,1,1,0,0,1,1,-0.156365375579125,-0.126569593844116,167.267547561065
229_chr17,20,1,1,0,0,1,1,-Inf,-0.156365375579125,166.412300914028
230_chr1,1,0,0,1,1,1,1,4.05211041432936,Inf,66.5056440105777
230_chr1,2,0,0,1,0,1,0,-0.99147826722636,4.05211041432936,8.98692663955604
230_chr1,3,0,0,1,0,1,0,-1.25262971609027,-0.99147826722636,8.61589883237995
230_chr1,5,0,0,1,0,1,0,-1.52834688039851,-1.25262971609027,8.04439411164647
230_chr1,7,0,0,1,0,1,0,-1.77553530075199,-1.52834688039851,7.61060626622649
230_chr1,10,0,0,1,0,1,0,-1.82717558230025,-1.77553530075199,7.10242801874754
230_chr1,11,0,0,1,0,1,0,-1.95436053939134,-1.82717558230025,6.94156073561304
230_chr1,12,0,0,1,0,1,0,-2.10335004984851,-1.95436053939134,6.79990570506275
230_chr1,14,0,0,1,0,1,0,-2.19694420983436,-2.10335004984851,6.55581194605984
230_chr1,15,0,0,1,0,1,0,-2.25279845682501,-2.19694420983436,6.44466967863667
230_chr1,18,0,0,1,0,1,0,-2.28802804481247,-2.25279845682501,6.1293556335142
230_chr1,19,0,0,1,0,1,0,-2.29303003077318,-2.28802804481247,6.02788928171331
230_chr1,20,0,0,1,0,1,0,-Inf,-2.29303003077318,5.92692919595622
230_chr2,1,0,0,1,1,1,1,3.7246176061239,Inf,86.9270391486851
230_chr2,3,0,0,1,0,1,0,-1.47170923598241,3.7246176061239,4.01628428653433
230_chr2,5,0,0,1,0,1,0,-1.55376110406743,-1.47170923598241,3.55721863864408
230_chr2,6,0,0,1,0,1,0,-1.83336581702381,-1.55376110406743,3.3457674521956
230_chr2,8,0,0,1,0,1,0,-2.43425217098763,-1.83336581702381,3.02601834683588
230_chr2,10,0,0,1,0,1,0,-2.74568728633999,-2.43425217098763,2.85069178746535
230_chr2,12,0,0,1,0,1,0,-2.80865636819141,-2.74568728633999,2.72228346919402
230_chr2,14,0,0,1,0,1,0,-2.83076224998338,-2.80865636819141,2.60171158898408
230_chr2,16,0,0,1,0,1,0,-2.96318573129833,-2.83076224998338,2.4837758124594
230_chr2,17,0,0,1,0,1,0,-2.96495977214399,-2.96318573129833,2.43212171375988
230_chr2,19,0,0,1,0,1,0,-3.13294358936568,-2.96495977214399,2.32899662685195
230_chr2,20,0,0,1,0,1,0,-Inf,-3.13294358936568,2.28540732762678
230_chr3,1,1,0,0,0,1,0,-1.77794677687567,Inf,2.55848637756611
230_chr3,2,1,0,0,0,1,0,-2.2748474934939,-1.77794677687567,2.38950162284444
230_chr3,4,1,1,0,0,1,1,-2.36030437982946,-2.2748474934939,2.18387644918819
230_chr3,5,1,1,0,0,1,1,-2.43050246617519,-2.36030437982946,2.08948496122989
230_chr3,6,1,1,0,0,1,1,-2.84776401863052,-2.43050246617519,2.00149235306649
230_chr3,7,1,1,0,0,1,1,-2.91651261209262,-2.84776401863052,1.94351854866041
230_chr3,8,1,1,0,0,1,1,-2.92496472264404,-2.91651261209262,1.88939644532221
230_chr3,9,1,1,0,0,1,1,-2.96545767168177,-2.92496472264404,1.83572986022765
230_chr3,12,1,1,0,0,1,1,-3.08749881272863,-2.96545767168177,1.68111922959475
230_chr3,14,1,1,0,0,1,1,-3.32054374319549,-3.08749881272863,1.58988741807228
230_chr3,16,1,1,0,0,1,1,-3.33787635442252,-3.32054374319549,1.51762105958983
230_chr3,18,1,1,0,0,1,1,-3.38169068525304,-3.33787635442252,1.44659647314026
230_chr3,19,1,1,0,0,1,1,-3.50630588895461,-3.38169068525304,1.41260653330179
230_chr3,20,1,1,0,0,1,1,-Inf,-3.50630588895461,1.38259897209812
230_chr4,1,1,0,0,0,1,0,-1.16653546393832,Inf,2.84177912903886
230_chr4,2,1,1,0,0,1,1,-2.4500967420638,-1.16653546393832,2.53033504549128
230_chr4,4,1,1,0,0,1,1,-2.57322299587621,-2.4500967420638,2.35776456812424
230_chr4,7,1,1,0,0,1,1,-2.63446344088157,-2.57322299587621,2.12889676183181
230_chr4,8,1,1,0,0,1,1,-2.70359521982193,-2.63446344088157,2.05713930063058
230_chr4,9,1,1,0,0,1,1,-2.77596709206923,-2.70359521982193,1.99017497266645
230_chr4,12,1,1,0,0,1,1,-2.8864901803199,-2.77596709206923,1.80330734820878
230_chr4,14,1,1,0,0,1,1,-2.98542028797201,-2.8864901803199,1.69176411258044
230_chr4,15,1,1,0,0,1,1,-3.06965258314218,-2.98542028797201,1.64124584571369
230_chr4,17,1,1,0,0,1,1,-3.12497560892922,-3.06965258314218,1.5483712754117
230_chr4,19,1,1,0,0,1,1,-3.22845859301721,-3.12497560892922,1.46049526480103
230_chr4,20,1,1,0,0,1,1,-Inf,-3.22845859301721,1.42087674479059
230_chr11,1,1,0,0,0,1,0,-1.87634262837039,Inf,2.12948545613658
230_chr11,2,1,0,0,0,1,0,-2.15971211487302,-1.87634262837039,1.97633624985998
230_chr11,4,1,1,0,0,1,1,-2.34290913174167,-2.15971211487302,1.74561959745082
230_chr11,6,1,1,0,0,1,1,-2.63841068026049,-2.34290913174167,1.55352396613436
230_chr11,9,1,1,0,0,1,1,-2.69761740645497,-2.63841068026049,1.33909963931775
230_chr11,10,1,1,0,0,1,1,-3.00857086560268,-2.69761740645497,1.27173381225105
230_chr11,11,1,1,0,0,1,1,-3.39707206305858,-3.00857086560268,1.2223716386957
230_chr11,16,1,1,0,0,1,1,-3.49194862856936,-3.39707206305858,1.05501599878847
230_chr11,17,1,1,0,0,1,1,-3.50498991470869,-3.49194862856936,1.02457450361751
230_chr11,18,1,1,0,0,1,1,-3.53166952367029,-3.50498991470869,0.994527427241345
230_chr11,19,1,1,0,0,1,1,-3.70540527783823,-3.53166952367029,0.965271395806787
230_chr11,20,1,1,0,0,1,1,-Inf,-3.70540527783823,0.940681146342042
230_chr17,1,0,0,1,1,1,1,1.99050251837751,Inf,10.6637206678919
230_chr17,2,0,0,1,0,1,0,-1.23678291735388,1.99050251837751,3.3445097915942
230_chr17,4,0,0,1,0,1,0,-1.59915852742031,-1.23678291735388,2.76387641159368
230_chr17,7,0,0,1,0,1,0,-1.75609101338891,-1.59915852742031,2.15767697196092
230_chr17,8,0,0,1,0,1,0,-2.20400982442092,-1.75609101338891,1.98495827091637
230_chr17,9,0,0,1,0,1,0,-2.41238522397717,-2.20400982442092,1.87459852416887
230_chr17,10,0,0,1,0,1,0,-2.50237041575064,-2.41238522397717,1.78499720390098
230_chr17,11,0,0,1,0,1,0,-2.56982138921858,-2.50237041575064,1.70310655042032
230_chr17,12,0,0,1,0,1,0,-2.74711751047378,-2.56982138921858,1.62655733370195
230_chr17,14,0,0,1,0,1,0,-2.89159981976083,-2.74711751047378,1.49833253683673
230_chr17,15,0,0,1,0,1,0,-2.94377065076375,-2.89159981976083,1.4428451650648
230_chr17,17,0,0,1,0,1,0,-2.97458537320572,-2.94377065076375,1.33751163329808
230_chr17,18,0,0,1,0,1,0,-3.0997712865025,-2.97458537320572,1.28644302927148
230_chr17,20,0,0,1,0,1,0,-Inf,-3.0997712865025,1.19632401540639
231_chr1,1,1,0,0,0,1,0,-2.28578127407274,Inf,1.91547645303492
231_chr1,3,1,1,0,0,1,1,-2.76846891776632,-2.28578127407274,1.71208729358874
231_chr1,4,1,1,0,0,1,1,-2.81491861232095,-2.76846891776632,1.64932927468036
231_chr1,6,1,1,0,0,1,1,-3.15135742688082,-2.81491861232095,1.52951008579128
231_chr1,8,1,1,0,0,1,1,-3.47901337595588,-3.15135742688082,1.44392209039107
231_chr1,9,1,1,0,0,1,1,-3.5712899909949,-3.47901337595588,1.41308426902654
231_chr1,11,1,1,0,0,1,1,-3.62014517929882,-3.5712899909949,1.35684515642798
231_chr1,13,1,1,0,0,1,1,-3.79296061638843,-3.62014517929882,1.30328757945862
231_chr1,16,1,1,0,0,1,1,-3.84417938880622,-3.79296061638843,1.23570116784153
231_chr1,17,1,1,0,0,1,1,-3.9387944968181,-3.84417938880622,1.21429720915706
231_chr1,18,1,1,0,0,1,1,-3.98419365925724,-3.9387944968181,1.1948255353898
231_chr1,20,1,1,0,0,1,1,-Inf,-3.98419365925724,1.1576106509618
231_chr2,1,1,0,0,0,1,0,-1.56232133539747,Inf,2.973214867329
231_chr2,3,1,0,0,0,1,0,-1.96934760929659,-1.56232133539747,2.55391718606505
231_chr2,5,1,1,0,0,1,1,-2.32908226566503,-1.96934760929659,2.27482145355426
231_chr2,7,1,1,0,0,1,1,-2.37515280150944,-2.32908226566503,2.08005129410861
231_chr2,9,1,1,0,0,1,1,-2.67045592291957,-2.37515280150944,1.89405073902436
231_chr2,11,1,1,0,0,1,1,-2.74878828064251,-2.67045592291957,1.75560942136619
231_chr2,13,1,1,0,0,1,1,-2.79185486492536,-2.74878828064251,1.62759867979808
231_chr2,15,1,1,0,0,1,1,-2.7988389654722,-2.79185486492536,1.50498389688825
231_chr2,17,1,1,0,0,1,1,-3.11188413501524,-2.7988389654722,1.38322248446935
231_chr2,19,1,1,0,0,1,1,-3.24360567610456,-3.11188413501524,1.29418848399972
231_chr2,20,1,1,0,0,1,1,-Inf,-3.24360567610456,1.25516554694421
231_chr3,1,1,0,0,0,1,0,-1.66397797183029,Inf,1.93637040244607
231_chr3,3,1,1,0,0,1,1,-2.40590487387085,-1.66397797183029,1.55760217243345
231_chr3,5,1,1,0,0,1,1,-3.0079513034238,-2.40590487387085,1.37723446510391
231_chr3,6,1,1,0,0,1,1,-3.10020158933321,-3.0079513034238,1.32784169913679
231_chr3,8,1,1,0,0,1,1,-3.23078846394155,-3.10020158933321,1.23776145539642
231_chr3,10,1,1,0,0,1,1,-3.4146806306634,-3.23078846394155,1.15870881255698
231_chr3,11,1,1,0,0,1,1,-3.4655723603215,-3.4146806306634,1.12582190446245
231_chr3,13,1,1,0,0,1,1,-3.5095688291182,-3.4655723603215,1.0633116822217
231_chr3,15,1,1,0,0,1,1,-3.60466046224208,-3.5095688291182,1.00349206643104
231_chr3,17,1,1,0,0,1,1,-3.60688671497038,-3.60466046224208,0.949098711342139
231_chr3,19,1,1,0,0,1,1,-3.82756983623607,-3.60688671497038,0.894826314916172
231_chr3,20,1,1,0,0,1,1,-Inf,-3.82756983623607,0.873063877207936
231_chr4,1,1,0,0,0,1,0,-1.51731164116984,Inf,2.34716828488706
231_chr4,2,1,1,0,0,1,1,-2.4128805993664,-1.51731164116984,2.1278676308483
231_chr4,4,1,1,0,0,1,1,-2.61496635682465,-2.4128805993664,1.94875374090609
231_chr4,9,1,1,0,0,1,1,-2.687006223399,-2.61496635682465,1.58290248923541
231_chr4,10,1,1,0,0,1,1,-2.79764589492715,-2.687006223399,1.51481802499372
231_chr4,12,1,1,0,0,1,1,-2.84735627910054,-2.79764589492715,1.39291125592702
231_chr4,13,1,1,0,0,1,1,-3.09348057441507,-2.84735627910054,1.33491380848941
231_chr4,14,1,1,0,0,1,1,-3.13483722230116,-3.09348057441507,1.28956995172821
231_chr4,15,1,1,0,0,1,1,-3.18623418540733,-3.13483722230116,1.24606311653275
231_chr4,16,1,1,0,0,1,1,-3.19867739003503,-3.18623418540733,1.20473590765794
231_chr4,18,1,1,0,0,1,1,-3.22921909898344,-3.19867739003503,1.1231036033702
231_chr4,20,1,1,0,0,1,1,-Inf,-3.22921909898344,1.04392680068267
231_chr11,1,1,0,0,0,1,0,-2.26533059632072,Inf,1.69608444052204
231_chr11,3,1,1,0,0,1,1,-2.35999967224091,-2.26533059632072,1.4884930117485
231_chr11,4,1,1,0,0,1,1,-2.3879486579562,-2.35999967224091,1.39407275760511
231_chr11,5,1,1,0,0,1,1,-2.65592344313766,-2.3879486579562,1.30225491698367
231_chr11,7,1,1,0,0,1,1,-2.8751377893965,-2.65592344313766,1.16178701368482
231_chr11,8,1,1,0,0,1,1,-3.08143095151747,-2.8751377893965,1.10537864719133
231_chr11,9,1,1,0,0,1,1,-3.09997162367754,-3.08143095151747,1.05948510897916
231_chr11,11,1,1,0,0,1,1,-3.15664101493775,-3.09997162367754,0.969384147494387
231_chr11,14,1,1,0,0,1,1,-3.19245880653527,-3.15664101493775,0.841678683136108
231_chr11,15,1,1,0,0,1,1,-3.50158871594771,-3.19245880653527,0.800607921507318
231_chr11,18,1,1,0,0,1,1,-3.57029726264306,-3.50158871594771,0.710159582166625
231_chr11,19,1,1,0,0,1,1,-3.72734385921614,-3.57029726264306,0.682012096925934
231_chr11,20,1,1,0,0,1,1,-Inf,-3.72734385921614,0.657955448028719
231_chr17,1,1,0,0,0,1,0,-2.01323580359198,Inf,1.63113745099781
231_chr17,4,1,1,0,0,1,1,-2.60103421570026,-2.01323580359198,1.23047000798615
231_chr17,5,1,1,0,0,1,1,-2.87112846103505,-2.60103421570026,1.15627320496462
231_chr17,7,1,1,0,0,1,1,-3.07185006726293,-2.87112846103505,1.04300324468904
231_chr17,9,1,1,0,0,1,1,-3.10847423985925,-3.07185006726293,0.950332540701977
231_chr17,10,1,1,0,0,1,1,-3.17752466298591,-3.10847423985925,0.905663483061128
231_chr17,12,1,1,0,0,1,1,-3.39008932744556,-3.17752466298591,0.822286040778147
231_chr17,13,1,1,0,0,1,1,-3.56565530876556,-3.39008932744556,0.788580374854092
231_chr17,15,1,1,0,0,1,1,-3.57411726211892,-3.56565530876556,0.732023478262063
231_chr17,16,1,1,0,0,1,1,-3.73127149245326,-3.57411726211892,0.703983311291867
231_chr17,18,1,1,0,0,1,1,-3.86435509737328,-3.73127149245326,0.65605861426523
231_chr17,19,1,1,0,0,1,1,-3.93016207631555,-3.86435509737328,0.635082168424264
231_chr17,20,1,1,0,0,1,1,-Inf,-3.93016207631555,0.615441679387277
232_chr1,1,0,0,1,1,1,1,2.7034090962837,Inf,24.1209110385612
232_chr1,2,0,0,1,0,1,0,-1.22674078615603,2.7034090962837,9.19036631156638
232_chr1,4,0,0,1,0,1,0,-1.62467576797678,-1.22674078615603,8.60387275992687
232_chr1,6,0,0,1,0,1,0,-1.72612037778676,-1.62467576797678,8.20992169867394
232_chr1,9,0,0,1,0,1,0,-1.77109860676541,-1.72612037778676,7.67600107139209
232_chr1,11,0,0,1,0,1,0,-1.8876718057328,-1.77109860676541,7.33570914618317
232_chr1,12,0,0,1,0,1,0,-2.03635795727279,-1.8876718057328,7.18428520306809
232_chr1,14,0,0,1,0,1,0,-2.05616696194513,-2.03635795727279,6.92327891421126
232_chr1,16,0,0,1,0,1,0,-2.06331701839791,-2.05616696194513,6.66739202761631
232_chr1,18,0,0,1,0,1,0,-2.11448987586709,-2.06331701839791,6.41332822137549
232_chr1,20,0,0,1,0,1,0,-Inf,-2.11448987586709,6.17193853496738
232_chr2,1,0,0,1,1,1,1,3.89204176769069,Inf,101.948063049901
232_chr2,3,0,0,1,0,1,0,-0.945743904248266,3.89204176769069,3.92635662748756
232_chr2,4,0,0,1,0,1,0,-1.81433150696572,-0.945743904248266,3.5379660894501
232_chr2,5,0,0,1,0,1,0,-1.83565941931337,-1.81433150696572,3.37501928865958
232_chr2,7,0,0,1,0,1,0,-1.89593765327535,-1.83565941931337,3.05600272018473
232_chr2,8,0,0,1,0,1,0,-1.97908180334001,-1.89593765327535,2.90582526555871
232_chr2,9,0,0,1,0,1,0,-2.43711920772519,-1.97908180334001,2.7676291953154
232_chr2,11,0,0,1,0,1,0,-2.52347334250153,-2.43711920772519,2.59280458373644
232_chr2,13,0,0,1,0,1,0,-2.5742269913219,-2.52347334250153,2.43244332823039
232_chr2,16,0,0,1,0,1,0,-2.61056782368751,-2.5742269913219,2.20380518886157
232_chr2,17,0,0,1,0,1,0,-2.65990784575896,-2.61056782368751,2.13031238790192
232_chr2,19,0,0,1,0,1,0,-2.94408024315833,-2.65990784575896,1.99040305176799
232_chr2,20,0,0,1,0,1,0,-Inf,-2.94408024315833,1.93775258859106
232_chr3,1,1,0,0,0,1,0,-2.50336063904381,Inf,1.64358052015786
232_chr3,3,1,1,0,0,1,1,-2.78812072171796,-2.50336063904381,1.47996131299093
232_chr3,5,1,1,0,0,1,1,-2.95254393674274,-2.78812072171796,1.35688781299776
232_chr3,7,1,1,0,0,1,1,-3.01677776601995,-2.95254393674274,1.25247436046769
232_chr3,9,1,1,0,0,1,1,-3.14735772871534,-3.01677776601995,1.15455691861796
232_chr3,10,1,1,0,0,1,1,-3.21880026043535,-3.14735772871534,1.11159141508662
232_chr3,11,1,1,0,0,1,1,-3.31335593860265,-3.21880026043535,1.07158839239511
232_chr3,12,1,1,0,0,1,1,-3.3565265118908,-3.31335593860265,1.03519455927983
232_chr3,16,1,1,0,0,1,1,-3.44139202601165,-3.3565265118908,0.895770074323808
232_chr3,17,1,1,0,0,1,1,-3.58847096552795,-3.44139202601165,0.863749992819934
232_chr3,18,1,1,0,0,1,1,-3.62072664022628,-3.58847096552795,0.836109431319939
232_chr3,20,1,1,0,0,1,1,-Inf,-3.62072664022628,0.782582986936887
232_chr4,1,1,0,0,0,1,0,-0.991095946819347,Inf,2.51476449182967
232_chr4,2,1,1,0,0,1,1,-1.35333171466911,-0.991095946819347,2.14359480603151
232_chr4,4,1,1,0,0,1,1,-1.51984676397013,-1.35333171466911,1.62683883944081
232_chr4,5,1,1,0,0,1,1,-1.76687431318936,-1.51984676397013,1.4080934353794
