sequenceID,min.log.lambda,max.log.lambda,possible.fp,fp,possible.fn,fn,labels,errors
210_chr2,-3.54463766555747,-3.53920772877623,1,1,0,0,1,1
210_chr2,-3.6601271795443,-3.54463766555747,1,1,0,0,1,1
210_chr2,-3.89772604358869,-3.6601271795443,1,1,0,0,1,1
210_chr2,-3.91930039062746,-3.89772604358869,1,1,0,0,1,1
210_chr2,-3.971031787824,-3.91930039062746,1,1,0,0,1,1
210_chr2,-4.08715068999304,-3.971031787824,1,1,0,0,1,1
210_chr2,-Inf,-4.08715068999304,1,1,0,0,1,1
210_chr3,-0.981628021493382,Inf,1,0,0,0,1,0
210_chr3,-3.49135191546233,-0.981628021493382,1,1,0,0,1,1
210_chr3,-3.5000927326948,-3.49135191546233,1,1,0,0,1,1
210_chr3,-3.76562906951149,-3.5000927326948,1,1,0,0,1,1
210_chr3,-3.85465701655785,-3.76562906951149,1,1,0,0,1,1
210_chr3,-3.86703547122265,-3.85465701655785,1,1,0,0,1,1
210_chr3,-3.92253472136418,-3.86703547122265,1,1,0,0,1,1
210_chr3,-4.00827361206086,-3.92253472136418,1,1,0,0,1,1
210_chr3,-Inf,-4.00827361206086,1,1,0,0,1,1
210_chr4,-2.87216666373813,Inf,1,0,0,0,1,0
210_chr4,-3.17842851253101,-2.87216666373813,1,1,0,0,1,1
210_chr4,-3.46654084594298,-3.17842851253101,1,1,0,0,1,1
210_chr4,-3.58779531926498,-3.46654084594298,1,1,0,0,1,1
210_chr4,-3.88650992418344,-3.58779531926498,1,1,0,0,1,1
210_chr4,-3.89022173394079,-3.88650992418344,1,1,0,0,1,1
210_chr4,-4.03733248280586,-3.89022173394079,1,1,0,0,1,1
210_chr4,-4.0605583138424,-4.03733248280586,1,1,0,0,1,1
210_chr4,-4.38915409942375,-4.0605583138424,1,1,0,0,1,1
210_chr4,-4.42871943200674,-4.38915409942375,1,1,0,0,1,1
210_chr4,-Inf,-4.42871943200674,1,1,0,0,1,1
210_chr11,-2.69563397675129,Inf,1,0,0,0,1,0
210_chr11,-3.13072109589247,-2.69563397675129,1,1,0,0,1,1
210_chr11,-3.40543562091269,-3.13072109589247,1,1,0,0,1,1
210_chr11,-3.42666863337091,-3.40543562091269,1,1,0,0,1,1
210_chr11,-3.64243208748475,-3.42666863337091,1,1,0,0,1,1
210_chr11,-3.77738564304716,-3.64243208748475,1,1,0,0,1,1
210_chr11,-3.7941075594999,-3.77738564304716,1,1,0,0,1,1
210_chr11,-3.85054479444565,-3.7941075594999,1,1,0,0,1,1
210_chr11,-3.8566135904034,-3.85054479444565,1,1,0,0,1,1
210_chr11,-Inf,-3.8566135904034,1,1,0,0,1,1
210_chr17,-3.23118618426824,Inf,1,0,0,0,1,0
210_chr17,-3.28467247701604,-3.23118618426824,1,1,0,0,1,1
210_chr17,-3.68955143277174,-3.28467247701604,1,1,0,0,1,1
210_chr17,-3.73675894866209,-3.68955143277174,1,1,0,0,1,1
210_chr17,-3.95753390616341,-3.73675894866209,1,1,0,0,1,1
210_chr17,-4.00656956071751,-3.95753390616341,1,1,0,0,1,1
210_chr17,-4.14040635084634,-4.00656956071751,1,1,0,0,1,1
210_chr17,-4.14610342421986,-4.14040635084634,1,1,0,0,1,1
210_chr17,-4.18345098749664,-4.14610342421986,1,1,0,0,1,1
210_chr17,-4.27235991498335,-4.18345098749664,1,1,0,0,1,1
210_chr17,-4.27290838003452,-4.27235991498335,1,1,0,0,1,1
210_chr17,-Inf,-4.27290838003452,1,1,0,0,1,1
211_chr1,0.626291483678122,Inf,1,0,0,0,1,0
211_chr1,-2.58549348727582,0.626291483678122,1,0,0,0,1,0
211_chr1,-3.30749520960788,-2.58549348727582,1,1,0,0,1,1
211_chr1,-3.32479884079277,-3.30749520960788,1,1,0,0,1,1
211_chr1,-3.55129000239357,-3.32479884079277,1,1,0,0,1,1
211_chr1,-3.62668081292302,-3.55129000239357,1,1,0,0,1,1
211_chr1,-3.73022307542866,-3.62668081292302,1,1,0,0,1,1
211_chr1,-3.91581661409404,-3.73022307542866,1,1,0,0,1,1
211_chr1,-3.94969148263505,-3.91581661409404,1,1,0,0,1,1
211_chr1,-Inf,-3.94969148263505,1,1,0,0,1,1
211_chr2,-2.44691922287895,Inf,1,0,0,0,1,0
211_chr2,-2.73177155415588,-2.44691922287895,1,1,0,0,1,1
211_chr2,-2.82407919128763,-2.73177155415588,1,1,0,0,1,1
211_chr2,-3.3361127964682,-2.82407919128763,1,1,0,0,1,1
211_chr2,-3.49526253753659,-3.3361127964682,1,1,0,0,1,1
211_chr2,-3.51643495247378,-3.49526253753659,1,1,0,0,1,1
211_chr2,-4.19510841838242,-3.51643495247378,1,1,0,0,1,1
211_chr2,-4.19892899361575,-4.19510841838242,1,1,0,0,1,1
211_chr2,-4.38652734002945,-4.19892899361575,1,1,0,0,1,1
211_chr2,-4.52134956290001,-4.38652734002945,1,1,0,0,1,1
211_chr2,-4.52724049601631,-4.52134956290001,1,1,0,0,1,1
211_chr2,-Inf,-4.52724049601631,1,1,0,0,1,1
211_chr3,-0.326979143984416,Inf,0,0,1,1,1,1
211_chr3,-2.4516762770434,-0.326979143984416,0,0,1,0,1,0
211_chr3,-2.67507486852089,-2.4516762770434,0,0,1,0,1,0
211_chr3,-2.77514102966048,-2.67507486852089,0,0,1,0,1,0
211_chr3,-3.23719464122332,-2.77514102966048,0,0,1,0,1,0
211_chr3,-3.35975529863166,-3.23719464122332,0,0,1,0,1,0
211_chr3,-3.39429273413551,-3.35975529863166,0,0,1,0,1,0
211_chr3,-3.669605419326,-3.39429273413551,0,0,1,0,1,0
211_chr3,-3.79007027129786,-3.669605419326,0,0,1,0,1,0
211_chr3,-3.94337715388737,-3.79007027129786,0,0,1,0,1,0
211_chr3,-3.95742512920988,-3.94337715388737,0,0,1,0,1,0
211_chr3,-4.34908997318679,-3.95742512920988,0,0,1,0,1,0
211_chr3,-Inf,-4.34908997318679,0,0,1,0,1,0
211_chr4,-0.773158966731755,Inf,1,0,0,0,1,0
211_chr4,-3.28699707597939,-0.773158966731755,1,0,0,0,1,0
211_chr4,-3.81632614996972,-3.28699707597939,1,1,0,0,1,1
211_chr4,-3.93029160436316,-3.81632614996972,1,1,0,0,1,1
211_chr4,-4.15077511050755,-3.93029160436316,1,1,0,0,1,1
211_chr4,-4.16817861119454,-4.15077511050755,1,1,0,0,1,1
211_chr4,-4.21079240676326,-4.16817861119454,1,1,0,0,1,1
211_chr4,-4.34089941776059,-4.21079240676326,1,1,0,0,1,1
211_chr4,-4.64282414949894,-4.34089941776059,1,1,0,0,1,1
211_chr4,-4.64844670238417,-4.64282414949894,1,1,0,0,1,1
211_chr4,-4.86930084111936,-4.64844670238417,1,1,0,0,1,1
211_chr4,-Inf,-4.86930084111936,1,1,0,0,1,1
211_chr11,-0.183813974331214,Inf,0,0,1,1,1,1
211_chr11,-1.67194389361837,-0.183813974331214,0,0,1,0,1,0
211_chr11,-2.31682347447511,-1.67194389361837,0,0,1,0,1,0
211_chr11,-2.76375540454101,-2.31682347447511,0,0,1,0,1,0
211_chr11,-2.79364415702757,-2.76375540454101,0,0,1,0,1,0
211_chr11,-3.14364147481419,-2.79364415702757,0,0,1,0,1,0
211_chr11,-3.28029532179207,-3.14364147481419,0,0,1,0,1,0
211_chr11,-3.49254054820989,-3.28029532179207,0,0,1,0,1,0
211_chr11,-3.51022393427762,-3.49254054820989,0,0,1,0,1,0
211_chr11,-3.52190465738928,-3.51022393427762,0,0,1,0,1,0
211_chr11,-3.78421058167826,-3.52190465738928,0,0,1,0,1,0
211_chr11,-3.86941566697245,-3.78421058167826,0,0,1,0,1,0
211_chr11,-3.93488911559832,-3.86941566697245,0,0,1,0,1,0
211_chr11,-Inf,-3.93488911559832,0,0,1,0,1,0
212_chr1,1.67032681404744,Inf,0,0,1,1,1,1
212_chr1,0.594272953627629,1.67032681404744,0,0,1,0,1,0
212_chr1,-0.98836895780822,0.594272953627629,0,0,1,0,1,0
212_chr1,-1.08991717048334,-0.98836895780822,0,0,1,0,1,0
212_chr1,-1.24035253822753,-1.08991717048334,0,0,1,0,1,0
212_chr1,-1.66189398244663,-1.24035253822753,0,0,1,0,1,0
212_chr1,-1.98502318867135,-1.66189398244663,0,0,1,0,1,0
212_chr1,-2.05248554134898,-1.98502318867135,0,0,1,0,1,0
212_chr1,-2.09801085579657,-2.05248554134898,0,0,1,0,1,0
212_chr1,-2.12547354513074,-2.09801085579657,0,0,1,0,1,0
212_chr1,-2.12670784535485,-2.12547354513074,0,0,1,0,1,0
212_chr1,-2.35446657542576,-2.12670784535485,0,0,1,0,1,0
212_chr1,-2.52653180943938,-2.35446657542576,0,0,1,0,1,0
212_chr1,-Inf,-2.52653180943938,0,0,1,0,1,0
212_chr2,-1.15790511841869,Inf,1,0,0,0,1,0
212_chr2,-1.68678272686848,-1.15790511841869,1,0,0,0,1,0
212_chr2,-2.07526442521211,-1.68678272686848,1,1,0,0,1,1
212_chr2,-2.18500692325294,-2.07526442521211,1,1,0,0,1,1
212_chr2,-2.47029576063964,-2.18500692325294,1,1,0,0,1,1
212_chr2,-2.67329740475318,-2.47029576063964,1,1,0,0,1,1
212_chr2,-2.94328493486587,-2.67329740475318,1,1,0,0,1,1
212_chr2,-3.01272547619175,-2.94328493486587,1,1,0,0,1,1
212_chr2,-3.0208466258937,-3.01272547619175,1,1,0,0,1,1
212_chr2,-3.0644085174538,-3.0208466258937,1,1,0,0,1,1
212_chr2,-3.15082050100958,-3.0644085174538,1,1,0,0,1,1
212_chr2,-3.31475463845058,-3.15082050100958,1,1,0,0,1,1
212_chr2,-3.43875119712334,-3.31475463845058,1,1,0,0,1,1
212_chr2,-Inf,-3.43875119712334,1,1,0,0,1,1
212_chr3,-1.32429063419703,Inf,1,0,0,0,1,0
212_chr3,-2.20069874128745,-1.32429063419703,1,1,0,0,1,1
212_chr3,-2.35827330435208,-2.20069874128745,1,1,0,0,1,1
212_chr3,-2.48426640781133,-2.35827330435208,1,1,0,0,1,1
212_chr3,-2.48830113322341,-2.48426640781133,1,1,0,0,1,1
212_chr3,-2.84776544836079,-2.48830113322341,1,1,0,0,1,1
212_chr3,-2.99368040818509,-2.84776544836079,1,1,0,0,1,1
212_chr3,-3.45202834114678,-2.99368040818509,1,1,0,0,1,1
212_chr3,-3.57292213577427,-3.45202834114678,1,1,0,0,1,1
212_chr3,-3.73993085167911,-3.57292213577427,1,1,0,0,1,1
212_chr3,-3.85361682889359,-3.73993085167911,1,1,0,0,1,1
212_chr3,-3.89731866414492,-3.85361682889359,1,1,0,0,1,1
212_chr3,-Inf,-3.89731866414492,1,1,0,0,1,1
212_chr4,-0.821865465899238,Inf,1,0,0,0,1,0
212_chr4,-2.17808832462507,-0.821865465899238,1,1,0,0,1,1
212_chr4,-2.51355771861899,-2.17808832462507,1,1,0,0,1,1
212_chr4,-2.54765985993823,-2.51355771861899,1,1,0,0,1,1
212_chr4,-2.66929198277009,-2.54765985993823,1,1,0,0,1,1
212_chr4,-2.75553041105412,-2.66929198277009,1,1,0,0,1,1
212_chr4,-2.86630946327366,-2.75553041105412,1,1,0,0,1,1
212_chr4,-3.56512643686981,-2.86630946327366,1,1,0,0,1,1
212_chr4,-3.66703423049652,-3.56512643686981,1,1,0,0,1,1
212_chr4,-3.66789465026152,-3.66703423049652,1,1,0,0,1,1
212_chr4,-3.68257051709558,-3.66789465026152,1,1,0,0,1,1
212_chr4,-3.83392819113511,-3.68257051709558,1,1,0,0,1,1
212_chr4,-Inf,-3.83392819113511,1,1,0,0,1,1
212_chr11,0.608560254578165,Inf,1,0,0,0,1,0
212_chr11,-0.783270256444325,0.608560254578165,1,0,0,0,1,0
212_chr11,-1.43548341314022,-0.783270256444325,1,1,0,0,1,1
212_chr11,-1.54728542741645,-1.43548341314022,1,1,0,0,1,1
212_chr11,-1.75253232471921,-1.54728542741645,1,1,0,0,1,1
212_chr11,-1.82048588413295,-1.75253232471921,1,1,0,0,1,1
212_chr11,-2.50134241380515,-1.82048588413295,1,1,0,0,1,1
212_chr11,-2.59875709448061,-2.50134241380515,1,1,0,0,1,1
212_chr11,-2.62350859125214,-2.59875709448061,1,1,0,0,1,1
212_chr11,-2.93192618990422,-2.62350859125214,1,1,0,0,1,1
212_chr11,-3.00888991663913,-2.93192618990422,1,1,0,0,1,1
212_chr11,-3.03361197313766,-3.00888991663913,1,1,0,0,1,1
212_chr11,-3.09273019120151,-3.03361197313766,1,1,0,0,1,1
212_chr11,-3.16837461186211,-3.09273019120151,1,1,0,0,1,1
212_chr11,-3.1859173861881,-3.16837461186211,1,1,0,0,1,1
212_chr11,-Inf,-3.1859173861881,1,1,0,0,1,1
212_chr17,-0.283537066881296,Inf,1,0,0,0,1,0
212_chr17,-1.46327478779975,-0.283537066881296,1,1,0,0,1,1
212_chr17,-1.53238891848427,-1.46327478779975,1,1,0,0,1,1
212_chr17,-2.00390420137046,-1.53238891848427,1,1,0,0,1,1
212_chr17,-2.2812869309496,-2.00390420137046,1,1,0,0,1,1
212_chr17,-2.36454227598996,-2.2812869309496,1,1,0,0,1,1
212_chr17,-2.66412339651805,-2.36454227598996,1,1,0,0,1,1
212_chr17,-2.8735243870011,-2.66412339651805,1,1,0,0,1,1
212_chr17,-2.8943441302674,-2.8735243870011,1,1,0,0,1,1
212_chr17,-3.15342399766079,-2.8943441302674,1,1,0,0,1,1
212_chr17,-Inf,-3.15342399766079,1,1,0,0,1,1
213_chr1,-2.43459730630153,Inf,1,0,0,0,1,0
213_chr1,-2.5042168969564,-2.43459730630153,1,1,0,0,1,1
213_chr1,-2.76626204485705,-2.5042168969564,1,1,0,0,1,1
213_chr1,-2.78496478891755,-2.76626204485705,1,1,0,0,1,1
213_chr1,-2.84899884701727,-2.78496478891755,1,1,0,0,1,1
213_chr1,-2.86259011277129,-2.84899884701727,1,1,0,0,1,1
213_chr1,-2.93438736006302,-2.86259011277129,1,1,0,0,1,1
213_chr1,-3.01309924526007,-2.93438736006302,1,1,0,0,1,1
213_chr1,-3.02489987880881,-3.01309924526007,1,1,0,0,1,1
213_chr1,-3.3754443456827,-3.02489987880881,1,1,0,0,1,1
213_chr1,-Inf,-3.3754443456827,1,1,0,0,1,1
213_chr2,-1.33925537017782,Inf,1,0,0,0,1,0
213_chr2,-2.29396409560649,-1.33925537017782,1,0,0,0,1,0
213_chr2,-2.34083360714338,-2.29396409560649,1,0,0,0,1,0
213_chr2,-2.7304174471619,-2.34083360714338,1,1,0,0,1,1
213_chr2,-3.0690181922404,-2.7304174471619,1,1,0,0,1,1
213_chr2,-3.16138494941,-3.0690181922404,1,1,0,0,1,1
213_chr2,-3.24711074182393,-3.16138494941,1,1,0,0,1,1
213_chr2,-3.55097392309099,-3.24711074182393,1,1,0,0,1,1
213_chr2,-3.56863035150673,-3.55097392309099,1,1,0,0,1,1
213_chr2,-3.67603210256821,-3.56863035150673,1,1,0,0,1,1
213_chr2,-3.71503022601201,-3.67603210256821,1,1,0,0,1,1
213_chr2,-Inf,-3.71503022601201,1,1,0,0,1,1
213_chr3,-2.92365008415094,Inf,1,0,0,0,1,0
213_chr3,-3.31924310297046,-2.92365008415094,1,1,0,0,1,1
213_chr3,-3.57091172720423,-3.31924310297046,1,1,0,0,1,1
213_chr3,-3.63363874399356,-3.57091172720423,1,1,0,0,1,1
213_chr3,-3.67255560903921,-3.63363874399356,1,1,0,0,1,1
213_chr3,-3.77169063941613,-3.67255560903921,1,1,0,0,1,1
213_chr3,-3.9281422261763,-3.77169063941613,1,1,0,0,1,1
213_chr3,-4.06173973656912,-3.9281422261763,1,1,0,0,1,1
213_chr3,-4.11436314126654,-4.06173973656912,1,1,0,0,1,1
213_chr3,-4.28550342823796,-4.11436314126654,1,1,0,0,1,1
213_chr3,-4.35082116329827,-4.28550342823796,1,1,0,0,1,1
213_chr3,-4.5165209057074,-4.35082116329827,1,1,0,0,1,1
213_chr3,-Inf,-4.5165209057074,1,1,0,0,1,1
213_chr4,-2.7419801784506,Inf,1,0,0,0,1,0
213_chr4,-2.82142531346524,-2.7419801784506,1,1,0,0,1,1
213_chr4,-3.05514747716385,-2.82142531346524,1,1,0,0,1,1
213_chr4,-3.13901298731117,-3.05514747716385,1,1,0,0,1,1
213_chr4,-3.2278654782653,-3.13901298731117,1,1,0,0,1,1
213_chr4,-3.35115173033549,-3.2278654782653,1,1,0,0,1,1
213_chr4,-3.38569233564737,-3.35115173033549,1,1,0,0,1,1
213_chr4,-3.48474621232753,-3.38569233564737,1,1,0,0,1,1
213_chr4,-3.79316569600261,-3.48474621232753,1,1,0,0,1,1
213_chr4,-3.93133964611665,-3.79316569600261,1,1,0,0,1,1
213_chr4,-3.97884038443388,-3.93133964611665,1,1,0,0,1,1
213_chr4,-4.11230260221616,-3.97884038443388,1,1,0,0,1,1
213_chr4,-4.18872453405363,-4.11230260221616,1,1,0,0,1,1
213_chr4,-Inf,-4.18872453405363,1,1,0,0,1,1
213_chr11,-2.76600129946674,Inf,1,0,0,0,1,0
213_chr11,-3.29761685003304,-2.76600129946674,1,1,0,0,1,1
213_chr11,-3.30376087158414,-3.29761685003304,1,1,0,0,1,1
213_chr11,-3.62104247186351,-3.30376087158414,1,1,0,0,1,1
213_chr11,-3.76431748758337,-3.62104247186351,1,1,0,0,1,1
213_chr11,-3.97466418364102,-3.76431748758337,1,1,0,0,1,1
213_chr11,-4.04983842247832,-3.97466418364102,1,1,0,0,1,1
213_chr11,-4.28963802959823,-4.04983842247832,1,1,0,0,1,1
213_chr11,-4.49449478435102,-4.28963802959823,1,1,0,0,1,1
213_chr11,-4.64866953575494,-4.49449478435102,1,1,0,0,1,1
213_chr11,-Inf,-4.64866953575494,1,1,0,0,1,1
213_chr17,-0.906696342700609,Inf,1,0,0,0,1,0
213_chr17,-2.03043223713955,-0.906696342700609,1,0,0,0,1,0
213_chr17,-2.63730825638687,-2.03043223713955,1,1,0,0,1,1
213_chr17,-2.69851366421796,-2.63730825638687,1,1,0,0,1,1
213_chr17,-2.70045655892614,-2.69851366421796,1,1,0,0,1,1
213_chr17,-3.00638432534036,-2.70045655892614,1,1,0,0,1,1
213_chr17,-3.07409340796988,-3.00638432534036,1,1,0,0,1,1
213_chr17,-3.34240730866971,-3.07409340796988,1,1,0,0,1,1
213_chr17,-3.45378515577866,-3.34240730866971,1,1,0,0,1,1
213_chr17,-3.58976890635021,-3.45378515577866,1,1,0,0,1,1
213_chr17,-3.73778240232577,-3.58976890635021,1,1,0,0,1,1
213_chr17,-3.91409596933573,-3.73778240232577,1,1,0,0,1,1
213_chr17,-4.13082374738566,-3.91409596933573,1,1,0,0,1,1
213_chr17,-Inf,-4.13082374738566,1,1,0,0,1,1
214_chr1,4.22923165469217,Inf,0,0,1,1,1,1
214_chr1,-1.48665505473716,4.22923165469217,0,0,1,0,1,0
214_chr1,-2.1607158832663,-1.48665505473716,0,0,1,0,1,0
214_chr1,-2.1633418241929,-2.1607158832663,0,0,1,0,1,0
214_chr1,-2.22241462734692,-2.1633418241929,0,0,1,0,1,0
214_chr1,-2.26935656440226,-2.22241462734692,0,0,1,0,1,0
214_chr1,-2.28731782490033,-2.26935656440226,0,0,1,0,1,0
214_chr1,-2.50961118254009,-2.28731782490033,0,0,1,0,1,0
214_chr1,-2.70442284466073,-2.50961118254009,0,0,1,0,1,0
214_chr1,-2.76377840805063,-2.70442284466073,0,0,1,0,1,0
214_chr1,-Inf,-2.76377840805063,0,0,1,0,1,0
214_chr2,3.66081540949502,Inf,0,0,1,1,1,1
214_chr2,-0.635084632373829,3.66081540949502,0,0,1,0,1,0
214_chr2,-2.54871178286667,-0.635084632373829,0,0,1,0,1,0
214_chr2,-2.58170591045822,-2.54871178286667,0,0,1,0,1,0
214_chr2,-2.64148636376278,-2.58170591045822,0,0,1,0,1,0
214_chr2,-2.66723019663867,-2.64148636376278,0,0,1,0,1,0
214_chr2,-3.11810323717591,-2.66723019663867,0,0,1,0,1,0
214_chr2,-3.16062931167839,-3.11810323717591,0,0,1,0,1,0
214_chr2,-3.22841006184122,-3.16062931167839,0,0,1,0,1,0
214_chr2,-3.23981058107709,-3.22841006184122,0,0,1,0,1,0
214_chr2,-3.25027491074321,-3.23981058107709,0,0,1,0,1,0
214_chr2,-3.31171534408422,-3.25027491074321,0,0,1,0,1,0
214_chr2,-3.46939354478462,-3.31171534408422,0,0,1,0,1,0
214_chr2,-Inf,-3.46939354478462,0,0,1,0,1,0
214_chr3,-2.16231529072348,Inf,1,0,0,0,1,0
214_chr3,-2.18039757176114,-2.16231529072348,1,1,0,0,1,1
214_chr3,-3.07402550197386,-2.18039757176114,1,1,0,0,1,1
214_chr3,-3.24962138812815,-3.07402550197386,1,1,0,0,1,1
214_chr3,-3.32442771929653,-3.24962138812815,1,1,0,0,1,1
214_chr3,-3.34788721478737,-3.32442771929653,1,1,0,0,1,1
214_chr3,-3.49546427829099,-3.34788721478737,1,1,0,0,1,1
214_chr3,-3.51621325353621,-3.49546427829099,1,1,0,0,1,1
214_chr3,-3.69973759659919,-3.51621325353621,1,1,0,0,1,1
214_chr3,-3.76965214488983,-3.69973759659919,1,1,0,0,1,1
214_chr3,-3.85277236832514,-3.76965214488983,1,1,0,0,1,1
214_chr3,-Inf,-3.85277236832514,1,1,0,0,1,1
214_chr4,-2.74538612256578,Inf,1,0,0,0,1,0
214_chr4,-2.86874135245943,-2.74538612256578,1,0,0,0,1,0
214_chr4,-2.93210481611837,-2.86874135245943,1,0,0,0,1,0
214_chr4,-3.12956623795784,-2.93210481611837,1,0,0,0,1,0
214_chr4,-3.28673447687024,-3.12956623795784,1,1,0,0,1,1
214_chr4,-3.30007824145995,-3.28673447687024,1,1,0,0,1,1
214_chr4,-3.49234735238956,-3.30007824145995,1,1,0,0,1,1
214_chr4,-3.502268405178,-3.49234735238956,1,1,0,0,1,1
214_chr4,-3.59278714856042,-3.502268405178,1,1,0,0,1,1
214_chr4,-3.67475343460461,-3.59278714856042,1,1,0,0,1,1
214_chr4,-3.73551116720925,-3.67475343460461,1,1,0,0,1,1
214_chr4,-Inf,-3.73551116720925,1,1,0,0,1,1
214_chr11,-2.15093932013131,Inf,1,0,0,0,1,0
214_chr11,-2.85104273329841,-2.15093932013131,1,0,0,0,1,0
214_chr11,-2.97240633083309,-2.85104273329841,1,1,0,0,1,1
214_chr11,-3.25865366106159,-2.97240633083309,1,1,0,0,1,1
214_chr11,-3.2685664340302,-3.25865366106159,1,1,0,0,1,1
214_chr11,-3.68963106876809,-3.2685664340302,1,1,0,0,1,1
214_chr11,-3.85430947410212,-3.68963106876809,1,1,0,0,1,1
214_chr11,-3.96438906728025,-3.85430947410212,1,1,0,0,1,1
214_chr11,-4.03226328493379,-3.96438906728025,1,1,0,0,1,1
214_chr11,-4.11057941554155,-4.03226328493379,1,1,0,0,1,1
214_chr11,-4.20617632558478,-4.11057941554155,1,1,0,0,1,1
214_chr11,-Inf,-4.20617632558478,1,1,0,0,1,1
214_chr17,2.03427909009211,Inf,0,0,1,1,1,1
214_chr17,-1.21220400480221,2.03427909009211,0,0,1,0,1,0
214_chr17,-1.7824276370102,-1.21220400480221,0,0,1,0,1,0
214_chr17,-1.83659207154105,-1.7824276370102,0,0,1,0,1,0
214_chr17,-1.89858820101715,-1.83659207154105,0,0,1,0,1,0
214_chr17,-2.05515100737483,-1.89858820101715,0,0,1,0,1,0
214_chr17,-2.23478278916743,-2.05515100737483,0,0,1,0,1,0
214_chr17,-2.48964514850329,-2.23478278916743,0,0,1,0,1,0
214_chr17,-2.56871693997727,-2.48964514850329,0,0,1,0,1,0
214_chr17,-2.69254619916764,-2.56871693997727,0,0,1,0,1,0
214_chr17,-2.70974815647329,-2.69254619916764,0,0,1,0,1,0
214_chr17,-2.72723303308514,-2.70974815647329,0,0,1,0,1,0
214_chr17,-2.75149892241951,-2.72723303308514,0,0,1,0,1,0
214_chr17,-Inf,-2.75149892241951,0,0,1,0,1,0
215_chr1,5.31490934403891,Inf,0,0,1,1,1,1
215_chr1,2.86050858019932,5.31490934403891,0,0,1,0,1,0
215_chr1,0.849971976028869,2.86050858019932,0,0,1,0,1,0
215_chr1,-0.227299535785954,0.849971976028869,0,0,1,0,1,0
215_chr1,-0.786453476588033,-0.227299535785954,0,0,1,0,1,0
215_chr1,-0.930324099499069,-0.786453476588033,0,0,1,0,1,0
215_chr1,-0.951223636922075,-0.930324099499069,0,0,1,0,1,0
215_chr1,-1.16409052094913,-0.951223636922075,0,0,1,0,1,0
215_chr1,-1.40995734695396,-1.16409052094913,0,0,1,0,1,0
215_chr1,-1.43066492627732,-1.40995734695396,0,0,1,0,1,0
215_chr1,-1.57856521940641,-1.43066492627732,0,0,1,0,1,0
215_chr1,-1.67016156433869,-1.57856521940641,0,0,1,0,1,0
215_chr1,-1.81628243068402,-1.67016156433869,0,0,1,0,1,0
215_chr1,-2.06602855559246,-1.81628243068402,0,0,1,0,1,0
215_chr1,-Inf,-2.06602855559246,0,0,1,0,1,0
215_chr2,0.164616345674539,Inf,1,0,0,0,1,0
215_chr2,-1.83068806148074,0.164616345674539,1,0,0,0,1,0
215_chr2,-1.89713929123038,-1.83068806148074,1,1,0,0,1,1
215_chr2,-2.26342365076669,-1.89713929123038,1,1,0,0,1,1
215_chr2,-2.38404711904956,-2.26342365076669,1,1,0,0,1,1
215_chr2,-2.73553288122532,-2.38404711904956,1,1,0,0,1,1
215_chr2,-2.8518453643119,-2.73553288122532,1,1,0,0,1,1
215_chr2,-3.07015743001034,-2.8518453643119,1,1,0,0,1,1
215_chr2,-3.09426373691733,-3.07015743001034,1,1,0,0,1,1
215_chr2,-3.22333546534001,-3.09426373691733,1,1,0,0,1,1
215_chr2,-3.27413952111341,-3.22333546534001,1,1,0,0,1,1
215_chr2,-3.3241138111336,-3.27413952111341,1,1,0,0,1,1
215_chr2,-Inf,-3.3241138111336,1,1,0,0,1,1
215_chr3,0.186422814535106,Inf,1,0,0,0,1,0
215_chr3,-1.47228510205235,0.186422814535106,1,1,0,0,1,1
215_chr3,-1.65842678437926,-1.47228510205235,1,1,0,0,1,1
215_chr3,-1.69012480074406,-1.65842678437926,1,1,0,0,1,1
215_chr3,-2.44691921162107,-1.69012480074406,1,1,0,0,1,1
215_chr3,-2.73259381121874,-2.44691921162107,1,1,0,0,1,1
215_chr3,-2.85098498094786,-2.73259381121874,1,1,0,0,1,1
215_chr3,-2.88185059653022,-2.85098498094786,1,1,0,0,1,1
215_chr3,-2.95606764907235,-2.88185059653022,1,1,0,0,1,1
215_chr3,-3.06339113104815,-2.95606764907235,1,1,0,0,1,1
215_chr3,-3.11808600435624,-3.06339113104815,1,1,0,0,1,1
215_chr3,-3.1443504773828,-3.11808600435624,1,1,0,0,1,1
215_chr3,-3.33067656272538,-3.1443504773828,1,1,0,0,1,1
215_chr3,-3.34507705927405,-3.33067656272538,1,1,0,0,1,1
215_chr3,-Inf,-3.34507705927405,1,1,0,0,1,1
215_chr4,3.00353924530824,Inf,0,0,1,1,1,1
215_chr4,2.54134579199073,3.00353924530824,0,0,1,1,1,1
215_chr4,1.33259194844048,2.54134579199073,0,0,1,1,1,1
215_chr4,0.349767566992795,1.33259194844048,0,0,1,1,1,1
215_chr4,-1.52800498749371,0.349767566992795,0,0,1,0,1,0
215_chr4,-1.82003350487338,-1.52800498749371,0,0,1,0,1,0
215_chr4,-1.92571589125516,-1.82003350487338,0,0,1,0,1,0
215_chr4,-1.98274830180914,-1.92571589125516,0,0,1,0,1,0
215_chr4,-2.227068231112,-1.98274830180914,0,0,1,0,1,0
215_chr4,-2.34709496962764,-2.227068231112,0,0,1,0,1,0
215_chr4,-2.86320012369809,-2.34709496962764,0,0,1,0,1,0
215_chr4,-2.94178456231629,-2.86320012369809,0,0,1,0,1,0
